"id";"period";"okato";"subject";"river_basin";"indicator";"hazard_class";"cnt_cases";"value_min";"value_max";"unit"
7379;2018-02-28;"41000000000";Ленинградская область;малые реки, озера, водохранилища;Марганец;"4";"1";33;33;ПДК
7380;2018-02-28;"46000000000";Московская область;р. Волга;БПК5;"";"5";5;7;ПДК
7381;2018-02-28;"46000000000";Московская область;р. Волга;Железо общее;"4";"4";43;44;ПДК
7382;2018-02-28;"46000000000";Московская область;р. Волга;Аммоний-ион;"4";"1";21;21;ПДК
7383;2018-02-28;"46000000000";Московская область;р. Волга;Нитрит-ионы;"4э";"4";10;20;ПДК
7384;2018-02-28;"47000000000";Мурманская область;малые реки, озера, водохранилища;БПК5;"";"1";7;7;ПДК
7385;2018-02-28;"47000000000";Мурманская область;малые реки, озера, водохранилища;Фосфаты;"4э";"1";10;10;ПДК
7386;2018-02-28;"47000000000";Мурманская область;малые реки, озера, водохранилища;Дитиофосфат крезиловый;"4";"4";10;14;ПДК
7387;2018-02-28;"47000000000";Мурманская область;малые реки, озера, водохранилища;Сульфаты;"4";"1";20;20;ПДК
7388;2018-02-28;"47000000000";Мурманская область;малые реки, озера, водохранилища;Никель;"3";"3";13;37;ПДК
7389;2018-02-28;"22000000000";Нижегородская область;р. Волга;Взвешенные вещества;"";"1";19;19;ПДК
7390;2018-02-28;"22000000000";Нижегородская область;р. Волга;Марганец;"4";"1";44;44;ПДК
7391;2018-02-28;"22000000000";Нижегородская область;р. Волга;Сульфаты;"4";"1";10;10;ПДК
7392;2018-02-28;"50000000000";Новосибирская область;р. Обь;Марганец;"4";"3";33;45;ПДК
7393;2018-02-28;"50000000000";Новосибирская область;р. Обь;Цинк;"3";"1";29;29;ПДК
7394;2018-02-28;"52000000000";Омская область;р. Иртыш;Марганец;"4";"1";37;37;ПДК
7395;2018-02-28;"52000000000";Омская область;р. Иртыш;Растворенный кислород;"";"2";2.3;2.5;мг/л
7396;2018-02-28;"53000000000";Оренбургская область;р. Урал;Цинк;"3";"1";41;41;ПДК
7397;2018-02-28;"57000000000";Пермский край;р. Кама;Взвешенные вещества;"";"4";11;13;ПДК
7398;2018-02-28;"05000000000";Приморский край;р. Амур;Фенол;"3";"1";45;45;ПДК
7399;2018-02-28;"05000000000";Приморский край;р. Амур;Растворенный кислород;"";"2";2.4;2.6;мг/л
7400;2018-02-28;"05000000000";Приморский край;р. Амур;Аммоний-ион;"4";"3";21;49;ПДК
7401;2018-02-28;"05000000000";Приморский край;малые реки, озера, водохранилища;Растворенный кислород;"";"1";2.1;2.1;мг/л
7402;2018-02-28;"05000000000";Приморский край;малые реки, озера, водохранилища;Нитрит-ионы;"4э";"1";18;18;ПДК
7403;2018-02-28;"05000000000";Приморский край;малые реки, озера, водохранилища;БПК5;"";"1";19;19;ПДК
7404;2018-02-28;"05000000000";Приморский край;малые реки, озера, водохранилища;Аммоний-ион;"4";"1";27;27;ПДК
7405;2018-02-28;"89000000000";Республика Мордовия;р. Волга;БПК5;"";"1";6;6;ПДК
7406;2018-02-28;"89000000000";Республика Мордовия;р. Волга;Нитрит-ионы;"4э";"1";11;11;ПДК
7407;2018-02-28;"89000000000";Республика Мордовия;р. Волга;Аммоний-ион;"4";"1";12;12;ПДК
7408;2018-02-28;"90000000000";Республика Северная Осетия-Алания;р. Терек;БПК5;"";"3";7;19;ПДК
7409;2018-02-28;"90000000000";Республика Северная Осетия-Алания;р. Терек;ХПК;"";"1";19;19;ПДК
7410;2018-02-28;"61000000000";Рязанская область;р. Волга;Железо общее;"4";"1";43;43;ПДК
7411;2018-02-28;"65000000000";Свердловская область;р. Кама;Марганец;"4";"1";31;31;ПДК
7412;2018-02-28;"65000000000";Свердловская область;р. Кама;Взвешенные вещества;"";"2";23;32;ПДК
7413;2018-02-28;"65000000000";Свердловская область;р. Тобол;Цинк;"3";"2";13;19;ПДК
7414;2018-02-28;"65000000000";Свердловская область;р. Тобол;Аммоний-ион;"4";"1";26;26;ПДК
7415;2018-02-28;"65000000000";Свердловская область;р. Тобол;Никель;"3";"2";20;33;ПДК
7416;2018-02-28;"65000000000";Свердловская область;р. Тобол;Марганец;"4";"2";39;41;ПДК
7417;2018-02-28;"65000000000";Свердловская область;р. Тобол;Нитрит-ионы;"4э";"4";13;20;ПДК
7418;2018-02-28;"65000000000";Свердловская область;р. Тобол;Взвешенные вещества;"";"1";24;24;ПДК
7419;2018-02-28;"65000000000";Свердловская область;р. Тобол;Растворенный кислород;"";"2";2.3;2.3;мг/л
7420;2018-02-28;"70000000000";Тульская область;р. Дон;Аммоний-ион;"4";"1";12;12;ПДК
7421;2018-02-28;"71000000000";Тюменская область;р. Иртыш;Марганец;"4";"2";46;49;ПДК
7422;2018-02-28;"71000000000";Тюменская область;р. Тобол;Марганец;"4";"8";34;46;ПДК
7423;2018-02-28;"94000000000";Удмуртская Республика;р. Кама;Взвешенные вещества;"";"1";11;11;ПДК
7424;2018-02-28;"08000000000";Хабаровский край;р. Амур;Марганец;"4";"2";35;36;ПДК
7425;2018-02-28;"71100000000";Ханты-Мансийский автономный округ - Югра (Тюменская область);р. Обь;Растворенный кислород;"";"4";2.3;2.5;мг/л
7426;2018-02-28;"75000000000";Челябинская область;р. Тобол;Взвешенные вещества;"";"3";11;25;ПДК
7427;2018-02-28;"75000000000";Челябинская область;р. Тобол;Марганец;"4";"1";37;37;ПДК
7428;2018-02-28;"75000000000";Челябинская область;р. Тобол;Цинк;"3";"1";16;16;ПДК
7429;2018-02-28;"71140000000";Ямало-Ненецкий автономный округ (Тюменская область);р. Обь;Железо общее;"4";"2";42;44;ПДК
7430;2018-02-28;"78000000000";Ярославская область;р. Волга;Марганец;"4";"1";39;39;ПДК
7431;2018-02-28;"78000000000";Ярославская область;р. Волга;БПК5;"";"1";10;10;ПДК
7432;2018-03-31;"14000000000";Белгородская область;р. Дон;Нитрит-ионы;"4э";"1";26;26;ПДК
7433;2018-03-31;"18000000000";Волгоградская область;р. Волга;Ртуть;"1";"2";3;3;ПДК
7434;2018-03-31;"19000000000";Вологодская область;р. Волга;Марганец;"4";"1";32;32;ПДК
7435;2018-03-31;"19000000000";Вологодская область;р. Северная Двина;Лигносульфонаты;"4";"1";20;20;ПДК
7436;2018-03-31;"19000000000";Вологодская область;р. Северная Двина;Марганец;"4";"1";30;30;ПДК
7437;2018-03-31;"76000000000";Забайкальский край;р. Амур;Медь;"3";"1";44;44;ПДК
7438;2018-03-31;"76000000000";Забайкальский край;р. Амур;Кобальт;"3";"1";13;13;ПДК
7439;2018-03-31;"76000000000";Забайкальский край;р. Амур;Нитрит-ионы;"4э";"1";12;12;ПДК
7440;2018-03-31;"25000000000";Иркутская область;р. Ангара;Взвешенные вещества;"";"2";15;27;ПДК
7441;2018-03-31;"25000000000";Иркутская область;р. Ангара;Лигнин сульфатный;"4";"1";21;21;ПДК
7442;2018-03-31;"32000000000";Кемеровская область - Кузбасс;р. Обь;Цинк;"3";"4";11;36;ПДК
